Subject,Point,Theta,R,V1,V2,V1:V2
S4,4,0.815643445,66.4953,a,R,a.R
S4,4,0.815643445,63.0464,u,R,u.R
S4,4,0.815643445,63.0464,u,R,u.R
S4,4,0.815643445,60.6588,o,R,o.R
S4,4,0.815643445,60.6588,o,R,o.R
S4,4,0.815643445,60.5512,e,R,e.R
S4,4,0.815643445,60.5512,e,R,e.R
S4,4,0.815643445,62.3551,e,R,e.R
S4,4,0.815643445,62.3551,e,R,e.R
S4,4,0.815643445,58.3299,e,NR,e.NR
S4,4,0.815643445,58.3299,e,NR,e.NR
S4,4,0.815643445,65.6987,a,R,a.R
S4,4,0.815643445,65.6987,a,R,a.R
S4,4,0.815643445,64.0006,o,NR,o.NR
S4,4,0.815643445,64.0006,o,NR,o.NR
S4,4,0.815643445,62.1814,u,NR,u.NR
S4,4,0.815643445,62.1814,u,NR,u.NR
S4,4,0.815643445,64.8709,e,NR,e.NR
S4,4,0.815643445,61.3065,u,NR,u.NR
S4,4,0.815643445,61.3065,u,NR,u.NR
S4,4,0.815643445,61.6427,a,NR,a.NR
S4,4,0.815643445,61.6427,a,NR,a.NR
S4,4,0.815643445,57.304,i,NR,i.NR
S4,4,0.815643445,57.304,i,NR,i.NR
S4,4,0.815643445,63.1936,a,NR,a.NR
S4,4,0.815643445,63.1936,a,NR,a.NR
S4,4,0.815643445,60.9215,i,R,i.R
S4,4,0.815643445,60.9215,i,R,i.R
S4,4,0.815643445,64.7971,u,R,u.R
S4,4,0.815643445,64.7971,u,R,u.R
S4,4,0.815643445,62.1795,a,R,a.R
S4,4,0.815643445,62.1795,a,R,a.R
S4,4,0.815643445,62.7009,u,R,u.R
S4,4,0.815643445,62.7009,u,R,u.R
S4,4,0.815643445,68.8651,o,R,o.R
S4,4,0.815643445,68.8651,o,R,o.R
S4,4,0.815643445,61.4088,e,R,e.R
S4,4,0.815643445,61.4088,e,R,e.R
S4,4,0.815643445,56.7354,e,R,e.R
S4,4,0.815643445,56.7354,e,R,e.R
S4,4,0.815643445,60.3633,e,NR,e.NR
S4,4,0.815643445,60.3633,e,NR,e.NR
S4,4,0.815643445,65.6083,a,R,a.R
S4,4,0.815643445,65.6083,a,R,a.R
S4,4,0.815643445,66.2559,o,NR,o.NR
S4,4,0.815643445,66.2559,o,NR,o.NR
S4,4,0.815643445,64.2434,u,NR,u.NR
S4,4,0.815643445,64.2434,u,NR,u.NR
S4,4,0.815643445,61.9343,e,NR,e.NR
S4,4,0.815643445,61.9343,e,NR,e.NR
S4,4,0.815643445,65.7946,u,NR,u.NR
S4,4,0.815643445,65.7946,u,NR,u.NR
S4,4,0.815643445,59.7194,a,NR,a.NR
S4,4,0.815643445,59.7194,a,NR,a.NR
S4,4,0.815643445,62.53,i,NR,i.NR
S4,4,0.815643445,62.53,i,NR,i.NR
S4,4,0.815643445,57.9936,a,NR,a.NR
S4,4,0.815643445,57.9936,a,NR,a.NR
S4,4,0.815643445,56.9679,i,R,i.R
S4,4,0.815643445,56.9679,i,R,i.R
S4,4,0.815643445,62.0266,u,R,u.R
S4,4,0.815643445,62.0266,u,R,u.R
S4,4,0.815643445,62.2473,a,R,a.R
S4,4,0.815643445,62.2473,a,R,a.R
S4,4,0.815643445,62.2364,e,R,e.R
S4,4,0.815643445,62.2364,e,R,e.R
S4,4,0.815643445,57.6072,e,NR,e.NR
S4,4,0.815643445,57.6072,e,NR,e.NR
S4,4,0.815643445,57.0974,a,R,a.R
S4,4,0.815643445,57.0974,a,R,a.R
S4,4,0.815643445,57.2254,o,NR,o.NR
S4,4,0.815643445,57.2254,o,NR,o.NR
S4,4,0.815643445,57.8349,u,NR,u.NR
S4,4,0.815643445,57.8349,u,NR,u.NR
S4,4,0.815643445,65.3732,e,NR,e.NR
S4,4,0.815643445,65.3732,e,NR,e.NR
S4,4,0.815643445,61.1226,u,NR,u.NR
S4,4,0.815643445,61.1226,u,NR,u.NR
S4,4,0.815643445,59.686,a,NR,a.NR
S4,4,0.815643445,59.686,a,NR,a.NR
S4,4,0.815643445,60.211,i,NR,i.NR
S4,4,0.815643445,60.211,i,NR,i.NR
S4,4,0.815643445,60.0032,a,NR,a.NR
S4,4,0.815643445,60.0032,a,NR,a.NR
S4,4,0.815643445,60.3404,i,R,i.R
S4,4,0.815643445,60.3404,i,R,i.R
S4,4,0.815643445,60.3987,u,R,u.R
S4,4,0.815643445,60.3987,u,R,u.R
S4,4,0.815643445,60.2107,a,R,a.R
S4,4,0.815643445,60.2107,a,R,a.R
S4,4,0.815643445,62.5644,e,R,e.R
S4,4,0.815643445,62.5644,e,R,e.R
S4,4,0.815643445,61.1767,e,NR,e.NR
S4,4,0.815643445,61.1767,e,NR,e.NR
S4,4,0.815643445,61.4462,a,R,a.R
S4,4,0.815643445,61.4462,a,R,a.R
S4,4,0.815643445,70.123,o,NR,o.NR
S4,4,0.815643445,70.123,o,NR,o.NR
S4,4,0.815643445,56.805,u,NR,u.NR
S4,4,0.815643445,56.805,u,NR,u.NR
S4,4,0.815643445,63.1516,e,NR,e.NR
S4,4,0.815643445,63.1516,e,NR,e.NR
S4,4,0.815643445,66.1694,u,NR,u.NR
S4,4,0.815643445,66.1694,u,NR,u.NR
S4,4,0.815643445,61.5693,a,NR,a.NR
S4,4,0.815643445,61.5693,a,NR,a.NR
S4,4,0.815643445,60.0777,i,NR,i.NR
S4,4,0.815643445,60.0777,i,NR,i.NR
S4,4,0.815643445,58.6945,a,NR,a.NR
S4,4,0.815643445,58.6945,a,NR,a.NR
S4,4,0.815643445,68.6997,i,R,i.R
S4,4,0.815643445,68.6997,i,R,i.R
S4,4,0.815643445,66.6969,u,R,u.R
S4,4,0.815643445,66.6969,u,R,u.R
S4,4,0.815643445,62.1631,a,R,a.R
S4,4,0.815643445,62.1631,a,R,a.R
S4,4,0.815643445,62.4639,e,R,e.R
S4,4,0.815643445,62.4639,e,R,e.R
S4,4,0.815643445,62.3524,e,NR,e.NR
S4,4,0.815643445,62.3524,e,NR,e.NR
S4,4,0.815643445,62.6819,a,R,a.R
S4,4,0.815643445,62.6819,a,R,a.R
S4,4,0.815643445,70.036,o,NR,o.NR
S4,4,0.815643445,70.036,o,NR,o.NR
S4,4,0.815643445,61.2892,u,NR,u.NR
S4,4,0.815643445,61.2892,u,NR,u.NR
S4,4,0.815643445,62.3172,e,NR,e.NR
S4,4,0.815643445,62.3172,e,NR,e.NR
S4,4,0.815643445,59.4421,u,NR,u.NR
S4,4,0.815643445,59.4421,u,NR,u.NR
S4,4,0.815643445,58.2126,a,NR,a.NR
S4,4,0.815643445,58.2126,a,NR,a.NR
S4,4,0.815643445,59.7088,i,NR,i.NR
S4,4,0.815643445,59.7088,i,NR,i.NR
S4,4,0.815643445,61.7852,a,NR,a.NR
S4,4,0.815643445,61.7852,a,NR,a.NR
S4,4,0.815643445,59.6266,i,R,i.R
S4,4,0.815643445,59.6266,i,R,i.R
S4,4,0.815643445,62.6233,u,R,u.R
S4,4,0.815643445,62.6233,u,R,u.R
S4,4,0.815643445,61.6581,a,R,a.R
S4,4,0.815643445,61.6581,a,R,a.R
S4,4,0.815643445,60.8489,e,R,e.R
S4,4,0.815643445,60.8489,e,R,e.R
S4,4,0.815643445,62.7069,e,NR,e.NR
S4,4,0.815643445,62.7069,e,NR,e.NR
S4,4,0.815643445,62.2279,a,R,a.R
S4,4,0.815643445,62.2279,a,R,a.R
S4,4,0.815643445,61.4179,o,NR,o.NR
S4,4,0.815643445,61.4179,o,NR,o.NR
S4,4,0.815643445,59.6756,u,NR,u.NR
S4,4,0.815643445,59.6756,u,NR,u.NR
S4,4,0.815643445,64.958,e,NR,e.NR
S4,4,0.815643445,64.958,e,NR,e.NR
S4,4,0.815643445,57.8027,u,NR,u.NR
S4,4,0.815643445,57.8027,u,NR,u.NR
S4,4,0.815643445,61.0198,a,NR,a.NR
S4,4,0.815643445,61.0198,a,NR,a.NR
S5,4,0.815643445,49.0011,i,NR,i.NR
S5,4,0.815643445,53.7199,a,NR,a.NR
S5,4,0.815643445,51.0305,i,R,i.R
S5,4,0.815643445,55.863,u,R,u.R
S5,4,0.815643445,62.9912,a,R,a.R
S5,4,0.815643445,52.3444,o,R,o.R
S5,4,0.815643445,58.3445,e,R,e.R
S5,4,0.815643445,59.2033,e,R,e.R
S5,4,0.815643445,59.0159,e,NR,e.NR
S5,4,0.815643445,50.3301,a,R,a.R
S5,4,0.815643445,49.1647,o,NR,o.NR
S5,4,0.815643445,62.5311,u,NR,u.NR
S5,4,0.815643445,53.7076,e,NR,e.NR
S5,4,0.815643445,63.8993,u,NR,u.NR
S5,4,0.815643445,51.0405,a,NR,a.NR
S5,4,0.815643445,54.543,i,NR,i.NR
S5,4,0.815643445,50.2709,a,NR,a.NR
S5,4,0.815643445,55.5824,i,R,i.R
S5,4,0.815643445,64.6264,u,R,u.R
S5,4,0.815643445,53.0679,a,R,a.R
S5,4,0.815643445,65.9501,u,R,u.R
S5,4,0.815643445,60.1043,o,R,o.R
S5,4,0.815643445,53.0403,e,R,e.R
S5,4,0.815643445,65.7784,e,R,e.R
S5,4,0.815643445,60.9024,e,NR,e.NR
S5,4,0.815643445,50.6728,a,R,a.R
S5,4,0.815643445,52.6087,o,NR,o.NR
S5,4,0.815643445,58.4471,u,NR,u.NR
S5,4,0.815643445,52.6041,e,NR,e.NR
S5,4,0.815643445,50.795,u,NR,u.NR
S5,4,0.815643445,51.9963,a,NR,a.NR
S5,4,0.815643445,51.5433,i,NR,i.NR
S5,4,0.815643445,51.8672,a,NR,a.NR
S5,4,0.815643445,61.9126,i,R,i.R
S5,4,0.815643445,58.4036,u,R,u.R
S5,4,0.815643445,50.9745,a,R,a.R
S5,4,0.815643445,65.5871,u,R,u.R
S5,4,0.815643445,54.7367,o,R,o.R
S5,4,0.815643445,52.9453,e,R,e.R
S5,4,0.815643445,57.4359,e,R,e.R
S5,4,0.815643445,60.2574,e,NR,e.NR
S5,4,0.815643445,52.4327,a,R,a.R
S5,4,0.815643445,55.5547,o,NR,o.NR
S5,4,0.815643445,56.2434,u,NR,u.NR
S5,4,0.815643445,56.732,e,NR,e.NR
S5,4,0.815643445,55.6801,u,NR,u.NR
S5,4,0.815643445,51.4582,a,NR,a.NR
S5,4,0.815643445,52.0933,i,NR,i.NR
S5,4,0.815643445,52.6837,a,NR,a.NR
S5,4,0.815643445,59.69,i,R,i.R
S5,4,0.815643445,55.2247,u,R,u.R
S5,4,0.815643445,52.4559,a,R,a.R
S5,4,0.815643445,57.6236,u,R,u.R
S5,4,0.815643445,54.4507,o,R,o.R
S5,4,0.815643445,59.5974,e,R,e.R
S5,4,0.815643445,64.7479,e,R,e.R
S5,4,0.815643445,64.9435,e,NR,e.NR
S5,4,0.815643445,53.5517,a,R,a.R
S5,4,0.815643445,53.3845,o,NR,o.NR
S5,4,0.815643445,54.1176,u,NR,u.NR
S5,4,0.815643445,54.8458,e,NR,e.NR
S5,4,0.815643445,50.9176,u,NR,u.NR
S5,4,0.815643445,53.0128,a,NR,a.NR
S5,4,0.815643445,56.1438,i,NR,i.NR
S5,4,0.815643445,49.6677,a,NR,a.NR
S5,4,0.815643445,52.3679,i,R,i.R
S5,4,0.815643445,55.9782,u,R,u.R
S5,4,0.815643445,54.274,a,R,a.R
S5,4,0.815643445,54.1449,u,R,u.R
S5,4,0.815643445,55.9098,o,R,o.R
S5,4,0.815643445,53.5406,e,R,e.R
S5,4,0.815643445,55.2871,e,R,e.R
S5,4,0.815643445,55.1538,e,NR,e.NR
S5,4,0.815643445,53.9498,a,R,a.R
S5,4,0.815643445,49.7059,o,NR,o.NR
S5,4,0.815643445,53.55,u,NR,u.NR
S5,4,0.815643445,53.9414,e,NR,e.NR
S5,4,0.815643445,52.8442,u,NR,u.NR
S5,4,0.815643445,51.7645,a,NR,a.NR
S5,4,0.815643445,49.456,i,NR,i.NR
S5,4,0.815643445,57.0291,a,NR,a.NR
S5,4,0.815643445,52.7607,i,R,i.R
S5,4,0.815643445,53.4788,u,R,u.R
S5,4,0.815643445,53.8135,a,R,a.R
S5,4,0.815643445,50.8251,u,R,u.R
S5,4,0.815643445,52.1901,o,R,o.R
S5,4,0.815643445,54.3252,e,R,e.R
S5,4,0.815643445,56.2162,e,R,e.R
S5,4,0.815643445,55.4448,e,NR,e.NR
S5,4,0.815643445,54.874,a,R,a.R
S5,4,0.815643445,51.9133,o,NR,o.NR
S5,4,0.815643445,55.103,u,NR,u.NR
S5,4,0.815643445,54.083,e,NR,e.NR
S5,4,0.815643445,51.7647,u,NR,u.NR
S5,4,0.815643445,50.2446,a,NR,a.NR
S6,4,0.813306242,46.9768,i,NR,i.NR
S6,4,0.813306242,42.4864,a,NR,a.NR
S6,4,0.813306242,43.7448,i,R,i.R
S6,4,0.813306242,43.2113,u,R,u.R
S6,4,0.813306242,49.6004,a,R,a.R
S6,4,0.813306242,43.6095,u,R,u.R
S6,4,0.813306242,46.211,o,R,o.R
S6,4,0.813306242,49.488,e,R,e.R
S6,4,0.813306242,44.0377,e,R,e.R
S6,4,0.813306242,44.2218,e,NR,e.NR
S6,4,0.813306242,41.7534,a,R,a.R
S6,4,0.813306242,42.177,o,NR,o.NR
S6,4,0.813306242,43.5977,u,NR,u.NR
S6,4,0.813306242,54.4803,e,NR,e.NR
S6,4,0.813306242,47.3698,u,NR,u.NR
S6,4,0.813306242,51.2811,a,NR,a.NR
S6,4,0.813306242,42.3997,i,NR,i.NR
S6,4,0.813306242,46.3096,a,NR,a.NR
S6,4,0.813306242,54.9099,i,R,i.R
S6,4,0.813306242,49.8932,u,R,u.R
S6,4,0.813306242,48.2584,a,R,a.R
S6,4,0.813306242,43.8116,u,R,u.R
S6,4,0.813306242,48.5485,o,R,o.R
S6,4,0.813306242,55.9028,e,R,e.R
S6,4,0.813306242,48.4499,e,R,e.R
S6,4,0.813306242,42.2839,e,NR,e.NR
S6,4,0.813306242,52.0083,a,R,a.R
S6,4,0.813306242,45.8112,o,NR,o.NR
S6,4,0.813306242,48.4496,u,NR,u.NR
S6,4,0.813306242,42.2209,e,NR,e.NR
S6,4,0.813306242,48.8792,u,NR,u.NR
S6,4,0.813306242,45.985,a,NR,a.NR
S6,4,0.813306242,44.1095,i,NR,i.NR
S6,4,0.813306242,44.6696,a,NR,a.NR
S6,4,0.813306242,41.344,i,R,i.R
S6,4,0.813306242,51.3471,u,R,u.R
S6,4,0.813306242,50.7426,a,R,a.R
S6,4,0.813306242,50.7544,u,R,u.R
S6,4,0.813306242,48.4053,o,R,o.R
S6,4,0.813306242,46.1586,e,R,e.R
S6,4,0.813306242,49.9573,e,R,e.R
S6,4,0.813306242,43.6386,e,NR,e.NR
S6,4,0.813306242,46.6607,a,R,a.R
S6,4,0.813306242,46.5717,o,NR,o.NR
S6,4,0.813306242,48.5444,u,NR,u.NR
S6,4,0.813306242,47.2962,e,NR,e.NR
S6,4,0.813306242,53.6225,u,NR,u.NR
S6,4,0.813306242,46.3721,a,NR,a.NR
S6,4,0.813306242,45.5405,i,NR,i.NR
S6,4,0.813306242,49.5884,a,NR,a.NR
S6,4,0.813306242,60.25,i,R,i.R
S6,4,0.813306242,48.6655,u,R,u.R
S6,4,0.813306242,49.4808,a,R,a.R
S6,4,0.813306242,43.907,u,R,u.R
S6,4,0.813306242,47.7604,o,R,o.R
S6,4,0.813306242,48.0824,e,R,e.R
S6,4,0.813306242,50.3045,e,R,e.R
S6,4,0.813306242,54.659,e,NR,e.NR
S6,4,0.813306242,47.2248,a,R,a.R
S6,4,0.813306242,48.216,o,NR,o.NR
S6,4,0.813306242,44.1554,u,NR,u.NR
S6,4,0.813306242,47.9933,e,NR,e.NR
S6,4,0.813306242,41.5164,u,NR,u.NR
S6,4,0.813306242,49.0649,a,NR,a.NR
S6,4,0.813306242,43.4475,i,NR,i.NR
S6,4,0.813306242,46.3669,a,NR,a.NR
S6,4,0.813306242,44.3135,i,R,i.R
S6,4,0.813306242,45.0718,u,R,u.R
S6,4,0.813306242,45.7504,a,R,a.R
S6,4,0.813306242,42.9362,u,R,u.R
S6,4,0.813306242,48.3793,o,R,o.R
S6,4,0.813306242,47.1081,e,R,e.R
S6,4,0.813306242,49.9853,e,R,e.R
S6,4,0.813306242,49.3904,e,NR,e.NR
S6,4,0.813306242,45.8107,a,R,a.R
S6,4,0.813306242,47.8523,o,NR,o.NR
S6,4,0.813306242,50.5196,u,NR,u.NR
S6,4,0.813306242,50.7502,e,NR,e.NR
S6,4,0.813306242,45.6122,u,NR,u.NR
S6,4,0.813306242,54.0183,a,NR,a.NR
S6,4,0.813306242,44.6892,i,NR,i.NR
S6,4,0.813306242,52.4404,a,NR,a.NR
S6,4,0.813306242,48.7344,i,R,i.R
S6,4,0.813306242,48.7334,u,R,u.R
S6,4,0.813306242,45.3508,a,R,a.R
S6,4,0.813306242,47.2657,u,R,u.R
S6,4,0.813306242,49.9179,o,R,o.R
S6,4,0.813306242,47.5784,e,R,e.R
S6,4,0.813306242,49.1205,e,R,e.R
S6,4,0.813306242,47.9193,e,NR,e.NR
S6,4,0.813306242,45.3958,a,R,a.R
S6,4,0.813306242,46.6152,o,NR,o.NR
S6,4,0.813306242,49.1406,u,NR,u.NR
S6,4,0.813306242,52.3503,e,NR,e.NR
S6,4,0.813306242,46.749,u,NR,u.NR
S6,4,0.813306242,56.5448,a,NR,a.NR
S7,4,0.815643445,58.949,i,NR,i.NR
S7,4,0.815643445,58.2154,a,NR,a.NR
S7,4,0.815643445,55.7551,i,R,i.R
S7,4,0.815643445,48.8079,u,R,u.R
S7,4,0.815643445,60.7055,a,R,a.R
S7,4,0.815643445,63.3349,u,R,u.R
S7,4,0.815643445,58.9342,o,R,o.R
S7,4,0.815643445,62.1465,e,R,e.R
S7,4,0.815643445,52.2881,e,R,e.R
S7,4,0.815643445,47.3499,e,NR,e.NR
S7,4,0.815643445,53.8197,a,R,a.R
S7,4,0.815643445,51.5406,o,NR,o.NR
S7,4,0.815643445,50.2917,u,NR,u.NR
S7,4,0.815643445,59.0298,e,NR,e.NR
S7,4,0.815643445,58.755,u,NR,u.NR
S7,4,0.815643445,58.3631,a,NR,a.NR
S7,4,0.815643445,53.9026,i,NR,i.NR
S7,4,0.815643445,58.6618,a,NR,a.NR
S7,4,0.815643445,55.7237,i,R,i.R
S7,4,0.815643445,51.1711,u,R,u.R
S7,4,0.815643445,59.7736,a,R,a.R
S7,4,0.815643445,49.1066,u,R,u.R
S7,4,0.815643445,53.4977,o,R,o.R
S7,4,0.815643445,49.0587,e,R,e.R
S7,4,0.815643445,47.9098,e,R,e.R
S7,4,0.815643445,51.9123,e,NR,e.NR
S7,4,0.815643445,55.3114,a,R,a.R
S7,4,0.815643445,54.7574,o,NR,o.NR
S7,4,0.815643445,52.7294,u,NR,u.NR
S7,4,0.815643445,49.7686,e,NR,e.NR
S7,4,0.815643445,49.354,u,NR,u.NR
S7,4,0.815643445,57.1375,a,NR,a.NR
S7,4,0.815643445,55.4811,i,NR,i.NR
S7,4,0.815643445,57.701,a,NR,a.NR
S7,4,0.815643445,55.844,i,R,i.R
S7,4,0.815643445,47.0918,u,R,u.R
S7,4,0.815643445,57.0099,a,R,a.R
S7,4,0.815643445,52.7281,u,R,u.R
S7,4,0.815643445,52.9564,o,R,o.R
S7,4,0.815643445,44.6494,e,R,e.R
S7,4,0.815643445,58.1058,e,R,e.R
S7,4,0.815643445,49.0038,e,NR,e.NR
S7,4,0.815643445,59.7343,a,R,a.R
S7,4,0.815643445,50.5347,o,NR,o.NR
S7,4,0.815643445,47.0584,u,NR,u.NR
S7,4,0.815643445,51.1851,e,NR,e.NR
S7,4,0.815643445,52.9642,u,NR,u.NR
S7,4,0.815643445,60.1177,a,NR,a.NR
S7,4,0.815643445,58.4802,i,NR,i.NR
S7,4,0.815643445,57.1911,a,NR,a.NR
S7,4,0.815643445,52.4322,i,R,i.R
S7,4,0.815643445,61.3596,u,R,u.R
S7,4,0.815643445,62.644,a,R,a.R
S7,4,0.815643445,60.344,u,R,u.R
S7,4,0.815643445,56.2318,o,R,o.R
S7,4,0.815643445,58.6276,e,R,e.R
S7,4,0.815643445,56.2287,e,R,e.R
S7,4,0.815643445,54.9193,e,NR,e.NR
S7,4,0.815643445,54.6568,a,R,a.R
S7,4,0.815643445,54.618,o,NR,o.NR
S7,4,0.815643445,51.3752,u,NR,u.NR
S7,4,0.815643445,50.5693,e,NR,e.NR
S7,4,0.815643445,59.7257,u,NR,u.NR
S7,4,0.815643445,57.7282,a,NR,a.NR
S7,4,0.815643445,57.2976,i,NR,i.NR
S7,4,0.815643445,58.9457,a,NR,a.NR
S7,4,0.815643445,56.2797,i,R,i.R
S7,4,0.815643445,53.9522,u,R,u.R
S7,4,0.815643445,58.5259,a,R,a.R
S7,4,0.815643445,56.6112,u,R,u.R
S7,4,0.815643445,59.2927,o,R,o.R
S7,4,0.815643445,55.2285,e,R,e.R
S7,4,0.815643445,57.1219,e,R,e.R
S7,4,0.815643445,55.1774,e,NR,e.NR
S7,4,0.815643445,61.2043,a,R,a.R
S7,4,0.815643445,54.977,o,NR,o.NR
S7,4,0.815643445,49.3643,u,NR,u.NR
S7,4,0.815643445,51.1736,e,NR,e.NR
S7,4,0.815643445,55.3714,u,NR,u.NR
S7,4,0.815643445,59.6722,a,NR,a.NR
S7,4,0.815643445,56.3342,i,NR,i.NR
S7,4,0.815643445,58.7675,a,NR,a.NR
S7,4,0.815643445,63.0143,i,R,i.R
S7,4,0.815643445,64.6898,u,R,u.R
S7,4,0.815643445,62.0601,a,R,a.R
S7,4,0.815643445,59.6386,u,R,u.R
S7,4,0.815643445,62.0838,o,R,o.R
S7,4,0.815643445,60.4673,e,R,e.R
S7,4,0.815643445,59.5669,e,R,e.R
S7,4,0.815643445,58.3883,e,NR,e.NR
S7,4,0.815643445,61.4012,a,R,a.R
S7,4,0.815643445,58.3317,o,NR,o.NR
S7,4,0.815643445,55.6485,u,NR,u.NR
S7,4,0.815643445,56.4042,e,NR,e.NR
S7,4,0.815643445,59.1589,u,NR,u.NR
S7,4,0.815643445,59.9309,a,NR,a.NR
S8,4,0.837395477,64.7591,i,NR,i.NR
S8,4,0.837395477,49.8533,a,NR,a.NR
S8,4,0.837395477,59.3328,i,R,i.R
S8,4,0.837395477,49.4627,u,R,u.R
S8,4,0.837395477,55.5151,a,R,a.R
S8,4,0.837395477,51.7999,u,R,u.R
S8,4,0.837395477,52.4451,o,R,o.R
S8,4,0.837395477,54.7494,e,R,e.R
S8,4,0.837395477,53.3173,e,R,e.R
S8,4,0.837395477,53.8738,e,NR,e.NR
S8,4,0.837395477,58.4027,a,R,a.R
S8,4,0.837395477,50.437,o,NR,o.NR
S8,4,0.837395477,52.1955,u,NR,u.NR
S8,4,0.837395477,55.6804,e,NR,e.NR
S8,4,0.837395477,52.249,u,NR,u.NR
S8,4,0.837395477,54.7328,a,NR,a.NR
S8,4,0.837395477,55.8208,i,NR,i.NR
S8,4,0.837395477,54.0949,a,NR,a.NR
S8,4,0.837395477,51.182,i,R,i.R
S8,4,0.837395477,46.25,u,R,u.R
S8,4,0.837395477,55.6887,a,R,a.R
S8,4,0.837395477,47.1426,u,R,u.R
S8,4,0.837395477,52.858,o,R,o.R
S8,4,0.837395477,51.693,e,R,e.R
S8,4,0.837395477,54.9403,e,R,e.R
S8,4,0.837395477,54.6108,e,NR,e.NR
S8,4,0.837395477,54.7848,a,R,a.R
S8,4,0.837395477,52.9762,o,NR,o.NR
S8,4,0.837395477,51.7682,u,NR,u.NR
S8,4,0.837395477,62.2633,e,NR,e.NR
S8,4,0.837395477,45.2934,u,NR,u.NR
S8,4,0.837395477,49.3327,a,NR,a.NR
S8,4,0.837395477,54.7803,i,NR,i.NR
S8,4,0.837395477,47.5442,a,NR,a.NR
S8,4,0.837395477,50.4413,i,R,i.R
S8,4,0.837395477,50.069,u,R,u.R
S8,4,0.837395477,45.7464,a,R,a.R
S8,4,0.837395477,47.7023,u,R,u.R
S8,4,0.837395477,46.8074,o,R,o.R
S8,4,0.837395477,48.8027,e,R,e.R
S8,4,0.837395477,46.3485,e,R,e.R
S8,4,0.837395477,52.0424,e,NR,e.NR
S8,4,0.837395477,48.8752,a,R,a.R
S8,4,0.837395477,50.8447,o,NR,o.NR
S8,4,0.837395477,50.1502,u,NR,u.NR
S8,4,0.837395477,52.0313,e,NR,e.NR
S8,4,0.837395477,49.3385,u,NR,u.NR
S8,4,0.837395477,50.6886,a,NR,a.NR
S8,4,0.837395477,56.8057,i,NR,i.NR
S8,4,0.837395477,48.777,a,NR,a.NR
S8,4,0.837395477,47.1302,i,R,i.R
S8,4,0.837395477,52.7623,u,R,u.R
S8,4,0.837395477,45.7679,a,R,a.R
S8,4,0.837395477,45.6742,u,R,u.R
S8,4,0.837395477,47.0735,o,R,o.R
S8,4,0.837395477,44.8479,e,R,e.R
S8,4,0.837395477,48.9565,e,R,e.R
S8,4,0.837395477,49.6976,e,NR,e.NR
S8,4,0.837395477,45.4391,a,R,a.R
S8,4,0.837395477,54.2909,o,NR,o.NR
S8,4,0.837395477,50.0003,u,NR,u.NR
S8,4,0.837395477,50.644,e,NR,e.NR
S8,4,0.837395477,52.6176,u,NR,u.NR
S8,4,0.837395477,47.9282,a,NR,a.NR
S8,4,0.837395477,61.6708,i,NR,i.NR
S8,4,0.837395477,48.5644,a,NR,a.NR
S8,4,0.837395477,47.871,i,R,i.R
S8,4,0.837395477,45.5275,u,R,u.R
S8,4,0.837395477,51.5871,a,R,a.R
S8,4,0.837395477,49.6335,u,R,u.R
S8,4,0.837395477,45.0858,o,R,o.R
S8,4,0.837395477,44.6644,e,R,e.R
S8,4,0.837395477,45.8646,e,R,e.R
S8,4,0.837395477,47.3503,e,NR,e.NR
S8,4,0.837395477,45.4368,a,R,a.R
S8,4,0.837395477,44.7331,o,NR,o.NR
S8,4,0.837395477,48.3411,u,NR,u.NR
S8,4,0.837395477,53.4051,e,NR,e.NR
S8,4,0.837395477,57.3487,u,NR,u.NR
S8,4,0.837395477,47.0534,a,NR,a.NR
S8,4,0.837395477,55.6776,i,NR,i.NR
S8,4,0.837395477,49.4697,a,NR,a.NR
S8,4,0.837395477,46.8439,i,R,i.R
S8,4,0.837395477,49.7044,u,R,u.R
S8,4,0.837395477,44.5912,a,R,a.R
S8,4,0.837395477,48.0867,u,R,u.R
S8,4,0.837395477,43.6617,o,R,o.R
S8,4,0.837395477,45.5785,e,R,e.R
S8,4,0.837395477,48.145,e,R,e.R
S8,4,0.837395477,48.8297,e,NR,e.NR
S8,4,0.837395477,47.686,a,R,a.R
S8,4,0.837395477,47.2099,o,NR,o.NR
S8,4,0.837395477,59.5299,u,NR,u.NR
S8,4,0.837395477,50.891,e,NR,e.NR
S8,4,0.837395477,52.3641,u,NR,u.NR
S8,4,0.837395477,54.6049,a,NR,a.NR
S9,4,0.815643445,44.523,e,R,e.R
S9,4,0.815643445,41.151,a,NR,a.NR
S9,4,0.815643445,45.923,u,NR,u.NR
S9,4,0.815643445,44.555,a,R,a.R
S9,4,0.815643445,45.259,e,NR,e.NR
S9,4,0.815643445,43.982,u,R,u.R
S9,4,0.815643445,45.318,i,R,i.R
S9,4,0.815643445,52.171,i,NR,i.NR
S9,4,0.815643445,50.404,o,R,o.R
S9,4,0.815643445,44.979,u,R,u.R
S9,4,0.815643445,45.898,e,NR,e.NR
S9,4,0.815643445,43.362,u,NR,u.NR
S9,4,0.815643445,49.214,e,R,e.R
S9,4,0.815643445,41.21,a,NR,a.NR
S9,4,0.815643445,43.12,a,R,a.R
S9,4,0.815643445,41.567,o,NR,o.NR
S9,4,0.815643445,47.62,e,R,e.R
S9,4,0.815643445,43.085,a,NR,a.NR
S9,4,0.815643445,43.23,u,NR,u.NR
S9,4,0.815643445,43.94,a,R,a.R
